State,County,Year,AgeGroup_Zero,Population,Total_male,Total_female,male_percentage
MS,Smith ,2019,0,15916,7685,8231,48.28474491
MS,Stone ,2015,0,18271,9215,9056,50.43511576
MS,Stone ,2016,0,18183,9218,8965,50.69570478
MS,Stone ,2017,0,18593,9424,9169,50.68574195
MS,Stone ,2018,0,17997,9028,8969,50.16391621
MS,Stone ,2019,0,18336,9186,9150,50.09816754
MS,Sunflower ,2015,0,26877,14136,12741,52.59515571
MS,Sunflower ,2016,0,26493,13992,12501,52.81395085
MS,Sunflower ,2017,0,26142,13903,12239,53.18261801
MS,Sunflower ,2018,0,26211,14185,12026,54.11849987
MS,Sunflower ,2019,0,25110,13407,11703,53.39307049
MS,Tallahatchie ,2015,0,14582,8075,6507,55.37649156
MS,Tallahatchie ,2016,0,14342,7964,6378,55.52921489
MS,Tallahatchie ,2017,0,14094,7814,6280,55.44203207
MS,Tallahatchie ,2018,0,13961,7739,6222,55.43299191
MS,Tallahatchie ,2019,0,13809,7661,6148,55.47831125
MS,Tate ,2015,0,28465,13725,14740,48.21710873
MS,Tate ,2016,0,28306,13662,14644,48.26538543
MS,Tate ,2017,0,28581,13734,14847,48.05290228
MS,Tate ,2018,0,28347,13628,14719,48.07563411
MS,Tate ,2019,0,28321,13602,14719,48.02796511
MS,Tippah ,2015,0,22018,10818,11200,49.13252793
MS,Tippah ,2016,0,22063,10761,11302,48.77396546
MS,Tippah ,2017,0,21953,10680,11273,48.64938733
MS,Tippah ,2018,0,22039,10714,11325,48.61382095
MS,Tippah ,2019,0,22015,10712,11303,48.65773336
MS,Tishomingo ,2015,0,19481,9445,10036,48.48313742
MS,Tishomingo ,2016,0,19442,9436,10006,48.53410143
MS,Tishomingo ,2017,0,19518,9478,10040,48.56030331
MS,Tishomingo ,2018,0,19383,9468,9915,48.84692772
MS,Tishomingo ,2019,0,19383,9459,9924,48.80049528
MS,Tunica ,2015,0,10264,4838,5426,47.13561964
MS,Tunica ,2016,0,10139,4770,5369,47.04605977
MS,Tunica ,2017,0,9984,4712,5272,47.19551282
MS,Tunica ,2018,0,9922,4651,5271,46.87562991
MS,Tunica ,2019,0,9632,4512,5120,46.84385382
MS,Union ,2015,0,28311,13883,14428,49.0374766
MS,Union ,2016,0,28308,13843,14465,48.90137064
MS,Union ,2017,0,28486,13963,14523,49.01706101
MS,Union ,2018,0,28615,14028,14587,49.02323956
MS,Union ,2019,0,28815,14090,14725,48.89814333
MS,Walthall ,2015,0,14601,7040,7561,48.21587562
MS,Walthall ,2016,0,14556,6999,7557,48.08326463
MS,Walthall ,2017,0,14505,6991,7514,48.19717339
MS,Walthall ,2018,0,14436,6953,7483,48.16431144
MS,Walthall ,2019,0,14286,6911,7375,48.37603248
MS,Warren ,2015,0,47481,22605,24876,47.60851709
MS,Warren ,2016,0,46958,22362,24596,47.62127859
MS,Warren ,2017,0,46682,22191,24491,47.53652371
MS,Warren ,2018,0,46093,21899,24194,47.51046797
MS,Warren ,2019,0,45381,21613,23768,47.62565832
MS,Washington ,2015,0,47959,22432,25527,46.77328551
MS,Washington ,2016,0,47183,21950,25233,46.52099273
MS,Washington ,2017,0,46197,21461,24736,46.45539754
MS,Washington ,2018,0,45036,20829,24207,46.24966693
MS,Washington ,2019,0,43909,20248,23661,46.11355303
MS,Wayne ,2015,0,20497,9911,10586,48.35341757
MS,Wayne ,2016,0,20460,9867,10593,48.22580645
MS,Wayne ,2017,0,20430,9849,10581,48.20851689
MS,Wayne ,2018,0,20296,9750,10546,48.03902247
MS,Wayne ,2019,0,20183,9697,10486,48.04538473
MS,Webster ,2015,0,9873,4846,5027,49.08335865
MS,Webster ,2016,0,9758,4771,4987,48.89321582
MS,Webster ,2017,0,9732,4737,4995,48.67447596
MS,Webster ,2018,0,9788,4783,5005,48.86595832
MS,Webster ,2019,0,9689,4729,4960,48.80792651
MS,Wilkinson ,2015,0,9089,4821,4268,53.04213885
MS,Wilkinson ,2016,0,9020,4814,4206,53.37028825
MS,Wilkinson ,2017,0,8855,4760,4095,53.75494071
MS,Wilkinson ,2018,0,8781,4729,4052,53.85491402
MS,Wilkinson ,2019,0,8630,4657,3973,53.96292005
MS,Winston ,2015,0,18447,8977,9470,48.66373936
MS,Winston ,2016,0,18340,8940,9400,48.74591058
MS,Winston ,2017,0,18237,8915,9322,48.88413665
MS,Winston ,2018,0,18164,8887,9277,48.92644792
MS,Winston ,2019,0,17955,8796,9159,48.98913952
MS,Yalobusha ,2015,0,12458,5975,6483,47.96114946
MS,Yalobusha ,2016,0,12461,5941,6520,47.67675146
MS,Yalobusha ,2017,0,12449,5944,6505,47.74680697
MS,Yalobusha ,2018,0,12361,5902,6459,47.74694604
MS,Yalobusha ,2019,0,12108,5800,6308,47.90221341
MS,Yazoo ,2015,0,27411,15041,12370,54.87213163
MS,Yazoo ,2016,0,27972,15729,12243,56.23123123
MS,Yazoo ,2017,0,28659,16512,12147,57.61540877
MS,Yazoo ,2018,0,29093,17061,12032,58.64297254
MS,Yazoo ,2019,0,29690,17753,11937,59.79454362
MO,Adair ,2015,0,25353,12163,13190,47.97459867
MO,Adair ,2016,0,25244,12128,13116,48.04309935
MO,Adair ,2017,0,25429,12203,13226,47.98851705
MO,Adair ,2018,0,25476,12208,13268,47.91961061
MO,Adair ,2019,0,25343,12171,13172,48.02509569
MO,Andrew ,2015,0,17314,8555,8759,49.41088137
MO,Andrew ,2016,0,17351,8616,8735,49.65708028
MO,Andrew ,2017,0,17474,8681,8793,49.67952386
MO,Andrew ,2018,0,17662,8764,8898,49.62065451
MO,Andrew ,2019,0,17712,8764,8948,49.48057814
MO,Atchison ,2015,0,5295,2630,2665,49.66949953
MO,Atchison ,2016,0,5281,2603,2678,49.28990721
MO,Atchison ,2017,0,5243,2599,2644,49.57085638
MO,Atchison ,2018,0,5183,2591,2592,49.99035308
MO,Atchison ,2019,0,5143,2571,2572,49.99027805
MO,Audrain ,2015,0,25950,11772,14178,45.36416185
MO,Audrain ,2016,0,25870,11767,14103,45.4851179
MO,Audrain ,2017,0,25590,11668,13922,45.59593591
MO,Audrain ,2018,0,25423,11681,13742,45.9465838
MO,Audrain ,2019,0,25388,11650,13738,45.88782102
MO,Barry ,2015,0,35293,17729,17564,50.2337574
MO,Barry ,2016,0,35226,17659,17567,50.13058536
MO,Barry ,2017,0,35631,17921,17710,50.29609048
MO,Barry ,2018,0,35712,18022,17690,50.46482975
MO,Barry ,2019,0,35789,17990,17799,50.26684177
MO,Barton ,2015,0,11825,5838,5987,49.36997886
MO,Barton ,2016,0,11825,5864,5961,49.58985201
MO,Barton ,2017,0,11793,5822,5971,49.36826931
MO,Barton ,2018,0,11790,5801,5989,49.20271416
MO,Barton ,2019,0,11754,5772,5982,49.10668709
MO,Bates ,2015,0,16362,8100,8262,49.5049505
MO,Bates ,2016,0,16351,8071,8280,49.36089536
MO,Bates ,2017,0,16293,8065,8228,49.49978518
MO,Bates ,2018,0,16304,8072,8232,49.50932287
MO,Bates ,2019,0,16172,8057,8115,49.82067771
MO,Benton ,2015,0,18791,9432,9359,50.19424192
MO,Benton ,2016,0,18934,9488,9446,50.11091159
MO,Benton ,2017,0,19072,9552,9520,50.08389262
MO,Benton ,2018,0,19297,9671,9626,50.11659843
MO,Benton ,2019,0,19443,9746,9697,50.12600936
MO,Bollinger ,2015,0,12316,6146,6170,49.90256577
MO,Bollinger ,2016,0,12205,6082,6123,49.83203605
MO,Bollinger ,2017,0,12280,6153,6127,50.10586319
MO,Bollinger ,2018,0,12189,6145,6044,50.41430798
MO,Bollinger ,2019,0,12133,6083,6050,50.13599275
MO,Boone ,2015,0,174404,84613,89791,48.5155157
MO,Boone ,2016,0,176315,85562,90753,48.52791878
MO,Boone ,2017,0,178012,86319,91693,48.4905512
MO,Boone ,2018,0,179061,86849,92212,48.50246564
MO,Boone ,2019,0,180463,87487,92976,48.47918964
MO,Buchanan ,2015,0,89082,44958,44124,50.46810804
MO,Buchanan ,2016,0,89032,44949,44083,50.48634199
MO,Buchanan ,2017,0,88660,44729,43931,50.45003384
MO,Buchanan ,2018,0,88163,44499,43664,50.47355467
MO,Buchanan ,2019,0,87364,44186,43178,50.57689666
MO,Butler ,2015,0,42829,20775,22054,48.50685283
MO,Butler ,2016,0,42769,20797,21972,48.62634151
MO,Butler ,2017,0,42618,20695,21923,48.55929419
MO,Butler ,2018,0,42587,20680,21907,48.55941954
MO,Butler ,2019,0,42478,20626,21852,48.55690004
MO,Caldwell ,2015,0,9002,4541,4461,50.4443457
MO,Caldwell ,2016,0,9043,4572,4471,50.55844299
MO,Caldwell ,2017,0,9059,4584,4475,50.60161166
MO,Caldwell ,2018,0,9071,4608,4463,50.79925036
MO,Caldwell ,2019,0,9020,4580,4440,50.77605322
MO,Callaway ,2015,0,44699,22933,21766,51.30539833
MO,Callaway ,2016,0,45069,23135,21934,51.33240143
MO,Callaway ,2017,0,44982,23087,21895,51.32497443
MO,Callaway ,2018,0,44954,22973,21981,51.10335009
MO,Callaway ,2019,0,44743,22904,21839,51.1901303
MO,Camden ,2015,0,44735,22175,22560,49.56968816
MO,Camden ,2016,0,44906,22264,22642,49.57912083
MO,Camden ,2017,0,45473,22536,22937,49.55907901
MO,Camden ,2018,0,45913,22816,23097,49.69398645
MO,Camden ,2019,0,46305,22982,23323,49.63178922
MO,Cape Girardeau ,2015,0,78238,37920,40318,48.46749661
MO,Cape Girardeau ,2016,0,78445,38011,40434,48.45560584
MO,Cape Girardeau ,2017,0,78261,37943,40318,48.48264142
MO,Cape Girardeau ,2018,0,78638,38069,40569,48.4104377
MO,Cape Girardeau ,2019,0,78871,38183,40688,48.41196384
MO,Carroll ,2015,0,8879,4342,4537,48.90190337
MO,Carroll ,2016,0,8844,4346,4498,49.14066033
MO,Carroll ,2017,0,8779,4275,4504,48.69575122
MO,Carroll ,2018,0,8726,4245,4481,48.64771946
MO,Carroll ,2019,0,8679,4211,4468,48.51941468
MO,Carter ,2015,0,6280,3058,3222,48.69426752
MO,Carter ,2016,0,6210,3004,3206,48.37359098
MO,Carter ,2017,0,6179,2989,3190,48.37352322
MO,Carter ,2018,0,6083,2950,3133,48.49580799
MO,Carter ,2019,0,5982,2899,3083,48.46205283
MO,Cass ,2015,0,101339,49481,51858,48.82720374
MO,Cass ,2016,0,102622,50083,52539,48.80337549
MO,Cass ,2017,0,103477,50489,52988,48.79248529
MO,Cass ,2018,0,104769,51073,53696,48.74819842
MO,Cass ,2019,0,105780,51584,54196,48.76536207
MO,Cedar ,2015,0,13782,6847,6935,49.680743
MO,Cedar ,2016,0,13876,6923,6953,49.89189968
MO,Cedar ,2017,0,14070,7008,7062,49.80810235
MO,Cedar ,2018,0,14136,7050,7086,49.87266553
MO,Cedar ,2019,0,14349,7139,7210,49.752596
MO,Chariton ,2015,0,7576,3792,3784,50.05279831
MO,Chariton ,2016,0,7501,3746,3755,49.940008
MO,Chariton ,2017,0,7457,3720,3737,49.88601314
MO,Chariton ,2018,0,7457,3710,3747,49.75191096
MO,Chariton ,2019,0,7426,3704,3722,49.8788042
MO,Christian ,2015,0,83077,40632,42445,48.9088436
MO,Christian ,2016,0,84184,41174,43010,48.9095315
MO,Christian ,2017,0,85392,41753,43639,48.89568109
MO,Christian ,2018,0,87044,42685,44359,49.03841735
MO,Christian ,2019,0,88595,43435,45160,49.02646876
MO,Clark ,2015,0,6808,3451,3357,50.69036428
MO,Clark ,2016,0,6739,3409,3330,50.58614038
MO,Clark ,2017,0,6720,3416,3304,50.83333333
MO,Clark ,2018,0,6833,3494,3339,51.13420167
MO,Clark ,2019,0,6797,3478,3319,51.16963366
MO,Clay ,2015,0,235161,115209,119952,48.99154196
MO,Clay ,2016,0,238583,116953,121630,49.01983796
MO,Clay ,2017,0,242527,118815,123712,48.99042169
MO,Clay ,2018,0,246360,120944,125416,49.09238513
MO,Clay ,2019,0,249948,122611,127337,49.05460336
MO,Clinton ,2015,0,20581,10340,10241,50.24051309
MO,Clinton ,2016,0,20548,10325,10223,50.24819934
MO,Clinton ,2017,0,20551,10341,10210,50.31871928
MO,Clinton ,2018,0,20435,10263,10172,50.22265721
MO,Clinton ,2019,0,20387,10187,10200,49.96811694
MO,Cole ,2015,0,76818,38828,37990,50.54544508
MO,Cole ,2016,0,76702,38777,37925,50.55539621
MO,Cole ,2017,0,76632,38760,37872,50.57939242
MO,Cole ,2018,0,76720,38744,37976,50.50052138
MO,Cole ,2019,0,76745,38745,38000,50.48537364
MO,Cooper ,2015,0,17614,9246,8368,52.49233564
MO,Cooper ,2016,0,17702,9266,8436,52.34436787
MO,Cooper ,2017,0,17647,9221,8426,52.25250751
MO,Cooper ,2018,0,17626,9195,8431,52.16725292
MO,Cooper ,2019,0,17709,9233,8476,52.1373313
MO,Crawford ,2015,0,24511,12152,12359,49.57774061
MO,Crawford ,2016,0,24265,12036,12229,49.60230785
MO,Crawford ,2017,0,24107,11904,12203,49.37984818
MO,Crawford ,2018,0,23968,11865,12103,49.50350467
MO,Crawford ,2019,0,23920,11885,12035,49.68645485
MO,Dade ,2015,0,7574,3834,3740,50.62054397
MO,Dade ,2016,0,7606,3855,3751,50.68367079
MO,Dade ,2017,0,7586,3853,3733,50.79093066
MO,Dade ,2018,0,7564,3867,3697,51.12374405
MO,Dade ,2019,0,7561,3861,3700,51.06467398
MO,Dallas ,2015,0,16344,8088,8256,49.48604993
MO,Dallas ,2016,0,16381,8133,8248,49.64898358
MO,Dallas ,2017,0,16699,8320,8379,49.82334272
MO,Dallas ,2018,0,16782,8358,8424,49.80336074
MO,Dallas ,2019,0,16878,8358,8520,49.52008532
MO,Daviess ,2015,0,8283,4186,4097,50.53724496
MO,Daviess ,2016,0,8224,4152,4072,50.48638132
MO,Daviess ,2017,0,8358,4218,4140,50.46661881
MO,Daviess ,2018,0,8334,4200,4134,50.39596832
MO,Daviess ,2019,0,8278,4157,4121,50.21744383
MO,DeKalb ,2015,0,12540,7912,4628,63.09409888
MO,DeKalb ,2016,0,12496,7860,4636,62.90012804
MO,DeKalb ,2017,0,12532,7868,4664,62.78327482
MO,DeKalb ,2018,0,12515,7846,4669,62.69276868
MO,DeKalb ,2019,0,12547,7848,4699,62.54881645
MO,Dent ,2015,0,15656,7806,7850,49.85947879
MO,Dent ,2016,0,15454,7729,7725,50.01294163
MO,Dent ,2017,0,15497,7724,7773,49.84190488
MO,Dent ,2018,0,15547,7754,7793,49.87457387
MO,Dent ,2019,0,15573,7767,7806,49.87478328
MO,Douglas ,2015,0,13356,6640,6716,49.71548368
MO,Douglas ,2016,0,13353,6656,6697,49.84647645
MO,Douglas ,2017,0,13276,6641,6635,50.02259717
MO,Douglas ,2018,0,13359,6700,6659,50.1534546
MO,Douglas ,2019,0,13185,6612,6573,50.14789534
MO,Dunklin ,2015,0,30844,14766,16078,47.8731682
MO,Dunklin ,2016,0,30562,14624,15938,47.85027158
MO,Dunklin ,2017,0,30121,14427,15694,47.89681617
MO,Dunklin ,2018,0,29478,14084,15394,47.77800394
MO,Dunklin ,2019,0,29131,13959,15172,47.91802547
MO,Franklin ,2015,0,102251,50709,51542,49.59266902
MO,Franklin ,2016,0,102704,50984,51720,49.64168874
MO,Franklin ,2017,0,103315,51324,51991,49.67720079
MO,Franklin ,2018,0,103716,51535,52181,49.68857264
MO,Franklin ,2019,0,103967,51617,52350,49.6474843
MO,Gasconade ,2015,0,14742,7341,7401,49.7964998
MO,Gasconade ,2016,0,14746,7383,7363,50.067815
MO,Gasconade ,2017,0,14683,7336,7347,49.96254171
MO,Gasconade ,2018,0,14680,7330,7350,49.93188011
MO,Gasconade ,2019,0,14706,7349,7357,49.97280022
MO,Gentry ,2015,0,6654,3212,3442,48.27171626
MO,Gentry ,2016,0,6624,3198,3426,48.27898551
MO,Gentry ,2017,0,6634,3193,3441,48.13084112
MO,Gentry ,2018,0,6598,3192,3406,48.37829645
MO,Gentry ,2019,0,6571,3169,3402,48.22705829
MO,Greene ,2015,0,287312,140042,147270,48.74213399
MO,Greene ,2016,0,287818,140385,147433,48.77561515
MO,Greene ,2017,0,289512,141005,148507,48.70437149
MO,Greene ,2018,0,291054,141414,149640,48.58686017
MO,Greene ,2019,0,293086,142417,150669,48.59222208
MO,Grundy ,2015,0,10031,4805,5226,47.90150533
MO,Grundy ,2016,0,10111,4894,5217,48.4027297
MO,Grundy ,2017,0,9991,4872,5119,48.7638875
MO,Grundy ,2018,0,9975,4871,5104,48.8320802
MO,Grundy ,2019,0,9850,4790,5060,48.62944162
MO,Harrison ,2015,0,8622,4256,4366,49.36209696
MO,Harrison ,2016,0,8579,4228,4351,49.28313323
MO,Harrison ,2017,0,8506,4167,4339,48.98894898
MO,Harrison ,2018,0,8394,4130,4264,49.20181082
MO,Harrison ,2019,0,8352,4139,4213,49.55699234
MO,Henry ,2015,0,21725,10713,11012,49.3118527
MO,Henry ,2016,0,21625,10627,10998,49.14219653
MO,Henry ,2017,0,21695,10662,11033,49.14496428
MO,Henry ,2018,0,21808,10722,11086,49.16544387
MO,Henry ,2019,0,21824,10741,11083,49.21645894
MO,Hickory ,2015,0,9266,4547,4719,49.07187567
MO,Hickory ,2016,0,9356,4600,4756,49.16631039
MO,Hickory ,2017,0,9395,4629,4766,49.27088877
MO,Hickory ,2018,0,9458,4674,4784,49.41848171
MO,Hickory ,2019,0,9544,4723,4821,49.48658843
MO,Holt ,2015,0,4483,2208,2275,49.25273255
MO,Holt ,2016,0,4453,2185,2268,49.06804402
MO,Holt ,2017,0,4407,2168,2239,49.19446335
MO,Holt ,2018,0,4412,2157,2255,48.88939257
MO,Holt ,2019,0,4403,2159,2244,49.03474903
MO,Howard ,2015,0,10134,5048,5086,49.81251233
MO,Howard ,2016,0,10032,5006,5026,49.90031898
MO,Howard ,2017,0,10066,5052,5014,50.18875422
MO,Howard ,2018,0,10059,5043,5016,50.13420817
MO,Howard ,2019,0,10001,5013,4988,50.1249875
MO,Howell ,2015,0,40070,19491,20579,48.64237584
MO,Howell ,2016,0,40132,19509,20623,48.61208014
MO,Howell ,2017,0,40074,19541,20533,48.76228976
MO,Howell ,2018,0,40126,19520,20606,48.6467627
MO,Howell ,2019,0,40117,19530,20587,48.68260339
MO,Iron ,2015,0,10203,5060,5143,49.59325689
MO,Iron ,2016,0,10123,5026,5097,49.64931344
MO,Iron ,2017,0,10181,5070,5111,49.79864453
MO,Iron ,2018,0,10187,5078,5109,49.84784529
MO,Iron ,2019,0,10125,5048,5077,49.85679012
MO,Jackson ,2015,0,686783,332114,354669,48.35792383
MO,Jackson ,2016,0,692430,334965,357465,48.37528703
MO,Jackson ,2017,0,698072,337777,360295,48.38712912
MO,Jackson ,2018,0,700784,338897,361887,48.35969429
MO,Jackson ,2019,0,703011,339932,363079,48.35372419
MO,Jasper ,2015,0,118548,57864,60684,48.81060836
MO,Jasper ,2016,0,119219,58113,61106,48.74474706
MO,Jasper ,2017,0,120048,58591,61457,48.80631081
MO,Jasper ,2018,0,120455,58859,61596,48.86389108
MO,Jasper ,2019,0,121328,59280,62048,48.85929052
MO,Jefferson ,2015,0,223116,110930,112186,49.71853206
MO,Jefferson ,2016,0,223377,110989,112388,49.68685227
MO,Jefferson ,2017,0,223769,111224,112545,49.70482953
MO,Jefferson ,2018,0,224410,111422,112988,49.65108507
MO,Jefferson ,2019,0,225081,111762,113319,49.65412452
MO,Johnson ,2015,0,53496,27507,25989,51.41879767
MO,Johnson ,2016,0,53497,27582,25915,51.55803129
MO,Johnson ,2017,0,53735,27664,26071,51.48227412
MO,Johnson ,2018,0,53621,27505,26116,51.29520151
MO,Johnson ,2019,0,54062,27652,26410,51.14868114
MO,Knox ,2015,0,3907,1943,1964,49.7312516
MO,Knox ,2016,0,3933,1970,1963,50.08899059
MO,Knox ,2017,0,3970,1985,1985,50
MO,Knox ,2018,0,3965,1983,1982,50.01261034
MO,Knox ,2019,0,3959,1981,1978,50.03788836
MO,Laclede ,2015,0,35469,17477,17992,49.27401393
MO,Laclede ,2016,0,35450,17449,18001,49.22143865
MO,Laclede ,2017,0,35418,17456,17962,49.28567395
MO,Laclede ,2018,0,35596,17508,18088,49.18530172
MO,Laclede ,2019,0,35723,17590,18133,49.23998544
MO,Lafayette ,2015,0,32624,16147,16477,49.49423737
MO,Lafayette ,2016,0,32534,16095,16439,49.47132231
MO,Lafayette ,2017,0,32579,16140,16439,49.54111544
MO,Lafayette ,2018,0,32542,16127,16415,49.55749493
MO,Lafayette ,2019,0,32708,16228,16480,49.61477314
MO,Lawrence ,2015,0,37981,18834,19147,49.58795187
MO,Lawrence ,2016,0,38164,18952,19212,49.65936485
MO,Lawrence ,2017,0,38256,19010,19246,49.69155165
MO,Lawrence ,2018,0,38264,19049,19215,49.78308593
MO,Lawrence ,2019,0,38355,19054,19301,49.67800808
MO,Lewis ,2015,0,10138,5080,5058,50.10850266
MO,Lewis ,2016,0,10072,5049,5023,50.12907069
MO,Lewis ,2017,0,9952,4973,4979,49.96985531
MO,Lewis ,2018,0,9839,4933,4906,50.13720907
MO,Lewis ,2019,0,9776,4912,4864,50.24549918
MO,Lincoln ,2015,0,54567,27317,27250,50.06139242
MO,Lincoln ,2016,0,55146,27619,27527,50.08341493
MO,Lincoln ,2017,0,56045,28081,27964,50.10438041
MO,Lincoln ,2018,0,57613,28834,28779,50.04773228
MO,Lincoln ,2019,0,59013,29513,29500,50.01101452
MO,Linn ,2015,0,12293,5985,6308,48.6862442
MO,Linn ,2016,0,12146,5870,6276,48.32866787
MO,Linn ,2017,0,12168,5937,6231,48.79191321
MO,Linn ,2018,0,12039,5886,6153,48.89110391
MO,Linn ,2019,0,11920,5808,6112,48.72483221
MO,Livingston ,2015,0,14938,6627,8311,44.36336859
MO,Livingston ,2016,0,15127,6630,8497,43.82891518
MO,Livingston ,2017,0,15157,6645,8512,43.84112951
MO,Livingston ,2018,0,15181,6620,8561,43.6071405
MO,Livingston ,2019,0,15227,6643,8584,43.62645301
MO,McDonald ,2015,0,22683,11467,11216,50.55327779
MO,McDonald ,2016,0,22705,11512,11193,50.70248844
MO,McDonald ,2017,0,22722,11512,11210,50.66455418
MO,McDonald ,2018,0,22963,11601,11362,50.52040239
MO,McDonald ,2019,0,22837,11543,11294,50.54516793
MO,Macon ,2015,0,15284,7555,7729,49.43077728
MO,Macon ,2016,0,15164,7465,7699,49.22843577
MO,Macon ,2017,0,15262,7524,7738,49.29891233
MO,Macon ,2018,0,15167,7518,7649,49.56814136
MO,Macon ,2019,0,15117,7471,7646,49.42118145
MO,Madison ,2015,0,12178,5983,6195,49.12957793
MO,Madison ,2016,0,12213,6027,6186,49.34905429
MO,Madison ,2017,0,12230,6029,6201,49.29681112
MO,Madison ,2018,0,12188,5989,6199,49.13849688
MO,Madison ,2019,0,12088,5925,6163,49.01555261
MO,Maries ,2015,0,8936,4485,4451,50.19024172
MO,Maries ,2016,0,8821,4406,4415,49.94898538
MO,Maries ,2017,0,8790,4403,4387,50.09101251
MO,Maries ,2018,0,8770,4391,4379,50.06841505
MO,Maries ,2019,0,8697,4361,4336,50.14372772
MO,Marion ,2015,0,28697,13910,14787,48.47196571
MO,Marion ,2016,0,28689,13915,14774,48.50291052
MO,Marion ,2017,0,28585,13884,14701,48.57092881
MO,Marion ,2018,0,28540,13875,14665,48.61597758
MO,Marion ,2019,0,28530,13877,14653,48.64002804
MO,Mercer ,2015,0,3660,1831,1829,50.0273224
MO,Mercer ,2016,0,3661,1837,1824,50.17754712
MO,Mercer ,2017,0,3656,1844,1812,50.43763676
MO,Mercer ,2018,0,3626,1837,1789,50.66188638
MO,Mercer ,2019,0,3617,1824,1793,50.42853193
MO,Miller ,2015,0,24872,12414,12458,49.91154712
MO,Miller ,2016,0,24998,12435,12563,49.74397952
MO,Miller ,2017,0,25202,12566,12636,49.86112213
MO,Miller ,2018,0,25315,12632,12683,49.89926921
MO,Miller ,2019,0,25619,12795,12824,49.94340138
MO,Mississippi ,2015,0,13965,7528,6437,53.90619406
MO,Mississippi ,2016,0,13738,7398,6340,53.85063328
MO,Mississippi ,2017,0,13594,7338,6256,53.97969693
MO,Mississippi ,2018,0,13394,7237,6157,54.03165597
MO,Mississippi ,2019,0,13180,7132,6048,54.11229135
MO,Moniteau ,2015,0,15873,8439,7434,53.16575317
MO,Moniteau ,2016,0,15991,8529,7462,53.33625164
MO,Moniteau ,2017,0,16047,8529,7518,53.15012152
MO,Moniteau ,2018,0,16186,8596,7590,53.10762387
MO,Moniteau ,2019,0,16132,8591,7541,53.25440119
MO,Monroe ,2015,0,8637,4363,4274,50.51522519
MO,Monroe ,2016,0,8633,4366,4267,50.57338121
MO,Monroe ,2017,0,8596,4369,4227,50.82596557
MO,Monroe ,2018,0,8636,4380,4256,50.71792497
MO,Monroe ,2019,0,8644,4399,4245,50.8907913
MO,Montgomery ,2015,0,11572,5805,5767,50.16418942
MO,Montgomery ,2016,0,11447,5724,5723,50.00436796
MO,Montgomery ,2017,0,11378,5678,5700,49.9033222
MO,Montgomery ,2018,0,11488,5762,5726,50.15668524
MO,Montgomery ,2019,0,11551,5787,5764,50.09955848
MO,Morgan ,2015,0,20065,10101,9964,50.34139048
MO,Morgan ,2016,0,20089,10100,9989,50.2762706
MO,Morgan ,2017,0,20162,10138,10024,50.28271005
MO,Morgan ,2018,0,20414,10232,10182,50.12246498
MO,Morgan ,2019,0,20627,10355,10272,50.20119261
MO,New Madrid ,2015,0,18067,8684,9383,48.06553385
MO,New Madrid ,2016,0,17839,8565,9274,48.01278099
MO,New Madrid ,2017,0,17544,8436,9108,48.08481532
MO,New Madrid ,2018,0,17272,8317,8955,48.15308013
